,Year,Community_ID,Community_Name,Community_County,Community_FIPS_Code,Community_Region,Community_State,Community_Zip,Community_Population,Community_Median_Income,Shelter_ID,Shelter_Name,Org_Count,Shelter_Zip,Shelter_Type,Community_Lead,Begin_Count_D,Intake_Pub_H_D,Intake_Pub_TR_D,Intake_Pub_TM_D,Intake_Pub_UU_D,Intake_Pub_Total_D,Intake_In_Comm_H_D,Intake_In_Comm_TR_D,Intake_In_Comm_TM_D,Intake_In_Comm_UU_D,Intake_In_Comm_Total_D,Intake_Out_Comm_H_D,Intake_Out_Comm_TR_D,Intake_Out_Comm_TM_D,Intake_Out_Comm_UU_D,Intake_Out_Comm_Total_D,Intake_ORE_H_D,Intake_ORE_TR_D,Intake_ORE_TM_D,Intake_ORE_UU_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Adoption_H_D,Adoption_TR_D,Adoption_TM_D,Adoption_UU_D,Total_Adoptions_D,Transfer_In_Comm_H_D,Transfer_In_Comm_TR_D,Transfer_In_Comm_TM_D,Transfer_In_Comm_UU_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_H_D,Transfer_Out_Comm_TR_D,Transfer_Out_Comm_TM_D,Transfer_Out_Comm_UU_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Euth_H_D,Euth_TR_D,Euth_TM_D,Euth_UU_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_H_C,Intake_Pub_TR_C,Intake_Pub_TM_C,Intake_Pub_UU_C,Intake_Pub_Total_C,Intake_In_Comm_H_C,Intake_In_Comm_TR_C,Intake_In_Comm_TM_C,Intake_In_Comm_UU_C,Intake_In_Comm_Total_C,Intake_Out_Comm_H_C,Intake_Out_Comm_TR_C,Intake_Out_Comm_TM_C,Intake_Out_Comm_UU_C,Intake_Out_Comm_Total_C,Intake_ORE_H_C,Intake_ORE_TR_C,Intake_ORE_TM_C,Intake_ORE_UU_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Adoption_H_C,Adoption_TR_C,Adoption_TM_C,Adoption_UU_C,Total_Adoptions_C,Transfer_In_Comm_H_C,Transfer_In_Comm_TR_C,Transfer_In_Comm_TM_C,Transfer_In_Comm_UU_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_H_C,Transfer_Out_Comm_TR_C,Transfer_Out_Comm_TM_C,Transfer_Out_Comm_UU_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Euth_H_C,Euth_TR_C,Euth_TM_C,Euth_UU_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
22,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,BEBHS,Berkeley East Bay Humane Society,1,94710,AG,N,21.0,5.0,2.0,2.0,0.0,9.0,275.0,118.0,8.0,0.0,401.0,11.0,9.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,431.0,166.0,202.0,32.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,421.0,1.0,422.0,30.0,14.0,6.0,6.0,0.0,0.0,12.0,190.0,363.0,9.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,575.0,0.0,575.0,123.0,400.0,26.0,0.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,1.0,7.0,558.0,3.0,561.0,27.0
23,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,BIG,Big Dawgs Rescue,1,94550,AG,N,125.0,45.0,0.0,0.0,0.0,45.0,10.0,0.0,15.0,0.0,25.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,187.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,194.0,0.0,194.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,DPR,Dusty Paws Rescue,1,94546,AG,N,14.0,13.0,0.0,0.0,0.0,13.0,45.0,0.0,0.0,2.0,47.0,18.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,62.0,0.0,11.0,0.0,73.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,79.0,1.0,80.0,14.0,3.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,3.0
25,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,EOE,East of Eden K-9 Rescue,1,94566,AG,N,21.0,21.0,4.0,0.0,0.0,25.0,11.0,14.0,0.0,0.0,25.0,13.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,47.0,18.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0,20.0,34.0,99.0,2.0,0.0,0.0,101.0,12.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,88.0,7.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,109.0,0.0,109.0,44.0
26,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,GSPSF,German Shorthaired Pointer Rescue of the San Francisco Bay Area,1,94710,AG,N,2.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,4.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,PF,Paw Fund,1,94662,AG,N,11.0,62.0,11.0,49.0,2.0,124.0,9.0,32.0,0.0,0.0,41.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,105.0,48.0,12.0,8.0,1.0,69.0,15.0,11.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,100.0,0.0,100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0
28,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,WOR,Wings of Rescue,1,94551,AG,N,5.0,7.0,35.0,0.0,0.0,42.0,3.0,0.0,2.0,0.0,5.0,97.0,23.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,167.0,9.0,70.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,60.0,33.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,172.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,CATT,Cat Town,1,94619,AG,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,57.0,195.0,9.0,11.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,272.0,52.0,179.0,8.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,254.0,0.0,254.0,72.0
30,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,COAAS,City of Alameda Animal Shelter,1,94501,AC,N,20.0,350.0,66.0,13.0,17.0,446.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,3.0,475.0,3.0,472.0,189.0,3.0,1.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,74.0,7.0,4.0,2.0,87.0,180.0,0.0,0.0,0.0,1.0,10.0,11.0,2.0,9.0,469.0,0.0,469.0,29.0,30.0,190.0,175.0,8.0,23.0,396.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,437.0,1.0,436.0,279.0,2.0,1.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,96.0,7.0,1.0,1.0,105.0,27.0,4.0,0.0,0.0,0.0,16.0,16.0,1.0,15.0,433.0,21.0,454.0,17.0
31,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,EBSPCA,East Bay SPCA,1,94621,AG,N,48.0,657.0,202.0,87.0,10.0,956.0,178.0,29.0,0.0,0.0,207.0,412.0,24.0,18.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,1617.0,0.0,1617.0,351.0,413.0,352.0,3.0,1119.0,206.0,22.0,15.0,2.0,245.0,25.0,6.0,6.0,1.0,38.0,42.0,0.0,0.0,1.0,0.0,92.0,93.0,0.0,93.0,1537.0,20.0,1557.0,108.0,90.0,550.0,300.0,58.0,8.0,916.0,335.0,45.0,1.0,0.0,381.0,296.0,30.0,2.0,1.0,329.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,1626.0,688.0,637.0,115.0,3.0,1443.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,6.0,15.0,1.0,0.0,1.0,3.0,101.0,107.0,0.0,107.0,1573.0,18.0,1591.0,128.0
32,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,EASTCAS,East County Animal Shelter,1,94568,AC,N,33.0,740.0,210.0,266.0,152.0,1368.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,9.0,0.0,6.0,1.0,173.0,180.0,1557.0,173.0,1384.0,187.0,64.0,55.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,145.0,53.0,60.0,9.0,267.0,539.0,0.0,17.0,47.0,52.0,329.0,445.0,173.0,272.0,1384.0,2.0,1386.0,31.0,23.0,652.0,331.0,293.0,652.0,1928.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,131.0,138.0,2067.0,131.0,1936.0,217.0,64.0,64.0,3.0,348.0,0.0,0.0,0.0,0.0,0.0,352.0,172.0,105.0,53.0,682.0,60.0,0.0,23.0,91.0,91.0,756.0,961.0,131.0,830.0,1920.0,10.0,1930.0,29.0
33,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,FREMTAS,Fremont Animal Services,1,94513,AC,N,39.0,1253.0,0.0,94.0,29.0,1376.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1386.0,5.0,1381.0,164.0,77.0,0.0,0.0,241.0,175.0,9.0,0.0,1.0,185.0,146.0,19.0,0.0,0.0,165.0,508.0,0.0,2.0,0.0,1.0,274.0,277.0,5.0,272.0,1371.0,0.0,1371.0,42.0,51.0,996.0,0.0,205.0,111.0,1312.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1314.0,0.0,1314.0,305.0,70.0,0.0,2.0,377.0,174.0,32.0,0.0,1.0,207.0,278.0,11.0,0.0,0.0,289.0,26.0,0.0,1.0,0.0,0.0,405.0,406.0,0.0,406.0,1305.0,0.0,1305.0,41.0
34,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,FFRSQ,Furry Friends Rescue,1,94537,AG,N,48.0,5.0,2.0,0.0,0.0,7.0,88.0,76.0,2.0,1.0,167.0,22.0,63.0,2.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,262.0,255.0,0.0,3.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,260.0,2.0,262.0,45.0,38.0,7.0,10.0,0.0,0.0,17.0,15.0,50.0,3.0,1.0,69.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,78.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,84.0,4.0,88.0,37.0
35,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,HYRDAS,Hayward Animal Services,1,94544,AC,N,45.0,590.0,350.0,110.0,230.0,1280.0,7.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1290.0,2.0,1288.0,44.0,68.0,17.0,10.0,139.0,112.0,126.0,15.0,12.0,265.0,84.0,85.0,17.0,15.0,201.0,323.0,0.0,0.0,11.0,70.0,252.0,333.0,2.0,331.0,1259.0,5.0,1264.0,69.0,57.0,315.0,1033.0,468.0,125.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.0,0.0,1941.0,84.0,71.0,20.0,3.0,178.0,102.0,366.0,28.0,2.0,498.0,32.0,148.0,17.0,2.0,199.0,36.0,0.0,0.0,462.0,460.0,118.0,1040.0,0.0,1040.0,1951.0,14.0,1965.0,33.0
36,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,HALR,Home At Last Animal Rescue,1,94702,AG,N,7.0,14.0,0.0,0.0,0.0,14.0,3.0,2.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,17.0,1.0,5.0,0.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,27.0,0.0,27.0,4.0,44.0,32.0,4.0,2.0,0.0,38.0,16.0,2.0,5.0,0.0,23.0,64.0,6.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,131.0,112.0,4.0,4.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2.0,123.0,52.0
37,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,HAR,Hopalong Animal Rescue,1,94602,AG,N,11.0,9.0,6.0,0.0,1.0,16.0,79.0,71.0,2.0,0.0,152.0,30.0,32.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,230.0,93.0,118.0,3.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,224.0,2.0,226.0,15.0,47.0,56.0,49.0,2.0,1.0,108.0,108.0,284.0,1.0,1.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,502.0,158.0,308.0,5.0,0.0,471.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,482.0,9.0,491.0,58.0
38,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,ICRA,Island Cat Resources and Adoption,1,94501,AG,N,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,62.0,726.0,279.0,89.0,11.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.0,0.0,1105.0,142.0,31.0,4.0,0.0,177.0,21.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,75.0,805.0,0.0,0.0,0.0,22.0,22.0,0.0,22.0,1104.0,1.0,1105.0,62.0
39,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,LD,Lucky Dog,1,94566,AG,N,9.0,24.0,6.0,0.0,1.0,31.0,28.0,28.0,1.0,4.0,61.0,48.0,15.0,2.0,5.0,70.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,162.0,90.0,50.0,2.0,2.0,144.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,161.0,0.0,161.0,10.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
40,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,MCA,Maine Coon Adoptions: Preventing Euthanasia Through Rescue,1,94602,AG,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,109.0,81.0,15.0,5.0,210.0,0.0,0.0,0.0,0.0,0.0,23.0,35.0,8.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,276.0,108.0,136.0,25.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,277.0,0.0,277.0,44.0
41,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,OAS,Oakland Animal Services,1,94601,AC,Y,99.0,2469.0,348.0,76.0,57.0,2950.0,177.0,6.0,0.0,3.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3138.0,2.0,3136.0,430.0,24.0,4.0,1.0,459.0,802.0,126.0,40.0,11.0,979.0,185.0,0.0,0.0,0.0,185.0,341.0,0.0,529.0,89.0,60.0,225.0,903.0,2.0,901.0,2865.0,8.0,2873.0,364.0,29.0,1259.0,261.0,67.0,52.0,1639.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1645.0,0.0,1645.0,400.0,13.0,1.0,4.0,418.0,668.0,86.0,25.0,6.0,785.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,63.0,65.0,120.0,102.0,350.0,0.0,350.0,1577.0,10.0,1587.0,65.0
42,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,PRRCR,Purrfect Cat Rescue,1,94537,AG,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,159.0,10.0,12.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,211.0,184.0,3.0,4.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,4.0,202.0,36.0
43,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,SSRG,Sunshine Rescue Group,1,94544,AG,N,0.0,7.0,0.0,0.0,0.0,7.0,10.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,211.0,36.0,0.0,8.0,255.0,12.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,269.0,242.0,0.0,0.0,0.0,242.0,14.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,265.0,21.0,265.0,0.0
44,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,TVAR,Tri Valley Animal Rescue,1,94588,AG,N,15.0,0.0,2.0,0.0,0.0,2.0,31.0,2.0,2.0,0.0,35.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,29.0,1.0,1.0,0.0,31.0,21.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,57.0,1.0,58.0,1.0,32.0,3.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,24.0,0.0,0.0,0.0,24.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,47.0,0.0,47.0,0.0
45,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,VHS,Valley Humane Society,1,94566,AG,N,4.0,22.0,15.0,1.0,0.0,38.0,76.0,56.0,0.0,1.0,133.0,6.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,185.0,113.0,47.0,9.0,0.0,169.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,172.0,1.0,173.0,16.0,27.0,18.0,52.0,1.0,0.0,71.0,26.0,116.0,0.0,0.0,142.0,9.0,19.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,242.0,69.0,176.0,1.0,1.0,247.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,250.0,0.0,250.0,19.0
46,2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,WYR,Wren Yorkie Rescue,1,94619,AG,N,32.0,13.0,16.0,6.0,1.0,36.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,13.0,14.0,10.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,38.0,2.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
